Source,Target,Type
L3674,143,undirected
L14657,143,undirected
L3907,143,undirected
L14658,143,undirected
L2231,143,undirected
L14659,143,undirected
L14660,143,undirected
L14661,143,undirected
L14662,143,undirected
L3305,143,undirected
L14663,143,undirected
L4667,143,undirected
L14664,143,undirected
L1767,143,undirected
L14665,143,undirected
L14666,143,undirected
L14667,143,undirected
L14668,143,undirected
L67,143,undirected
L3153,143,undirected
L14669,143,undirected
L5988,143,undirected
L14670,143,undirected
L14671,143,undirected
L11451,143,undirected
L3364,143,undirected
L14672,143,undirected
L14673,143,undirected
L14674,143,undirected
L14675,143,undirected
L14676,143,undirected
L14677,143,undirected
L14678,143,undirected
L14679,143,undirected
L14680,143,undirected
L14681,143,undirected
L14682,143,undirected
L5894,143,undirected
L14683,143,undirected
L14684,143,undirected
L14685,143,undirected
L14686,143,undirected
L14687,143,undirected
L14688,143,undirected
L14689,143,undirected
L14690,143,undirected
L14691,143,undirected
L14692,143,undirected
L5993,143,undirected
L14693,143,undirected
L14694,143,undirected
L11074,143,undirected
L14695,143,undirected
L14696,143,undirected
L14697,143,undirected
L14698,143,undirected
L14699,143,undirected
L14700,143,undirected
L14701,143,undirected
L14702,143,undirected
L14703,143,undirected
L14704,143,undirected
L4127,143,undirected
L14705,143,undirected
L14706,143,undirected
L2754,143,undirected
L14707,143,undirected
L14708,143,undirected
L14709,143,undirected
L9808,143,undirected
L14710,143,undirected
L14711,143,undirected
L8876,143,undirected
L10286,143,undirected
L167,143,undirected
L141,143,undirected
L14712,143,undirected
L14713,143,undirected
L14714,143,undirected
L11450,143,undirected
L14715,143,undirected
L14716,143,undirected
L14717,143,undirected
L14718,143,undirected
L8944,143,undirected
L14719,143,undirected
L6035,143,undirected
L14720,143,undirected
L14721,143,undirected
L3906,143,undirected
L3544,143,undirected
L14722,143,undirected
L14723,143,undirected
L14724,143,undirected
L9761,143,undirected
L14725,143,undirected
L3274,143,undirected
L14726,143,undirected
L14727,143,undirected
L11776,143,undirected
L8382,143,undirected
L14728,143,undirected
L14729,143,undirected
L14730,143,undirected
L14731,143,undirected
L14732,143,undirected
L14733,143,undirected
L3636,143,undirected
L14734,143,undirected
L14735,143,undirected
L1324,143,undirected
L14736,143,undirected
L14737,143,undirected
L14738,143,undirected
L14739,143,undirected
L14740,143,undirected
L14741,143,undirected
L14742,143,undirected
L14743,143,undirected
L14744,143,undirected
L14745,143,undirected
L416,143,undirected
L14746,143,undirected
L14747,143,undirected
L14748,143,undirected
L12691,143,undirected
L8846,143,undirected
L14749,143,undirected
L7296,143,undirected
L1999,143,undirected
L11634,143,undirected
L407,143,undirected
L14750,143,undirected
L14751,143,undirected
L14752,143,undirected
L14753,143,undirected
L14754,143,undirected
L14755,143,undirected
L14756,143,undirected
L14757,143,undirected
L14758,143,undirected
L2481,143,undirected
L14759,143,undirected
L12019,143,undirected
L11477,143,undirected
L14760,143,undirected
L2334,143,undirected
L1980,143,undirected
L5490,143,undirected
L14761,143,undirected
L14762,143,undirected
L14763,143,undirected
L14764,143,undirected
L14765,143,undirected
L14766,143,undirected
L5995,143,undirected
L14767,143,undirected
L14768,143,undirected
L14769,143,undirected
L14770,143,undirected
L14771,143,undirected
L14772,143,undirected
L14773,143,undirected
L14774,143,undirected
L14775,143,undirected
L14776,143,undirected
L14777,143,undirected
L14778,143,undirected
L14779,143,undirected
L14780,143,undirected
L14781,143,undirected
L14782,143,undirected
L14783,143,undirected
L14784,143,undirected
L703,143,undirected
L14785,143,undirected
L14786,143,undirected
L14787,143,undirected
L6602,143,undirected
L14788,143,undirected
L12865,143,undirected
L14789,143,undirected
L2224,143,undirected
L14790,143,undirected
L1957,143,undirected
L3670,143,undirected
L14791,143,undirected
L1984,143,undirected
L14792,143,undirected
L1977,143,undirected
L151,143,undirected
L14793,143,undirected
L14794,143,undirected
L14795,143,undirected
L14796,143,undirected
L14797,143,undirected
L14798,143,undirected
L645,143,undirected
L14799,143,undirected
L14800,143,undirected
L14801,143,undirected
L14802,143,undirected
L14803,143,undirected
L2883,143,undirected
L14804,143,undirected
L14805,143,undirected
L14806,143,undirected
L9605,143,undirected
L14807,143,undirected
L14808,143,undirected
L14809,143,undirected
L14810,143,undirected
L14811,143,undirected
L14812,143,undirected
L14813,143,undirected
L14814,143,undirected
L14815,143,undirected
L3816,143,undirected
L5467,143,undirected
L14816,143,undirected
L14817,143,undirected
L14818,143,undirected
L14819,143,undirected
L14820,143,undirected
L14821,143,undirected
L14822,143,undirected
L14823,143,undirected
L14824,143,undirected
L14825,143,undirected
L14826,143,undirected
L14827,143,undirected
L14828,143,undirected
L14829,143,undirected
L14830,143,undirected
L9291,143,undirected
L2238,143,undirected
L2972,143,undirected
L14831,143,undirected
L12107,143,undirected
L14832,143,undirected
L14833,143,undirected
L14834,143,undirected
L686,143,undirected
L3940,143,undirected
L2090,143,undirected
L14835,143,undirected
L14836,143,undirected
L14837,143,undirected
L14838,143,undirected
L14839,143,undirected
L14840,143,undirected
L14841,143,undirected
L14842,143,undirected
L14843,143,undirected
L14844,143,undirected
L14845,143,undirected
L14846,143,undirected
L14847,143,undirected
L14848,143,undirected
L14849,143,undirected
L14850,143,undirected
L14851,143,undirected
L14852,143,undirected
L14853,143,undirected
L14854,143,undirected
L14855,143,undirected
L14856,143,undirected
L14857,143,undirected
L14858,143,undirected
L14859,143,undirected
L14860,143,undirected
L14861,143,undirected
L14862,143,undirected
L12364,143,undirected
L257,143,undirected
L5947,143,undirected
L14863,143,undirected
L5748,143,undirected
L14864,143,undirected
L14865,143,undirected
L14866,143,undirected
L14867,143,undirected
L14868,143,undirected
L14869,143,undirected
L14870,143,undirected
L489,143,undirected
L3300,143,undirected
L11978,143,undirected
L14871,143,undirected
L14872,143,undirected
L14873,143,undirected
L14874,143,undirected
L14875,143,undirected
L5513,143,undirected
L9777,143,undirected
L9310,143,undirected
L4087,143,undirected
L14876,143,undirected
L12621,143,undirected
L1888,143,undirected
L14877,143,undirected
L14878,143,undirected
L14879,143,undirected
L14880,143,undirected
L14881,143,undirected
L2366,143,undirected
L14882,143,undirected
L14883,143,undirected
L14884,143,undirected
L14885,143,undirected
L14886,143,undirected
L3585,143,undirected
L3399,143,undirected
L3000,143,undirected
L5366,143,undirected
L8396,143,undirected
L14887,143,undirected
L7295,143,undirected
L14888,143,undirected
L14889,143,undirected
L4752,143,undirected
L14890,143,undirected
L14891,143,undirected
L14892,143,undirected
L14893,143,undirected
L14894,143,undirected
L11622,143,undirected
L7047,143,undirected
L320,143,undirected
L14895,143,undirected
L14896,143,undirected
L1253,143,undirected
L14897,143,undirected
L14898,143,undirected
L14899,143,undirected
L14900,143,undirected
L7135,143,undirected
L14901,143,undirected
L14902,143,undirected
L14903,143,undirected
L3159,143,undirected
L14904,143,undirected
L9268,143,undirected
L6305,143,undirected
L14905,143,undirected
L14906,143,undirected
L14907,143,undirected
L14908,143,undirected
L14909,143,undirected
L14910,143,undirected
L14911,143,undirected
L14912,143,undirected
L5491,143,undirected
L6710,143,undirected
L12181,143,undirected
L14913,143,undirected
L6038,143,undirected
L12180,143,undirected
L3407,143,undirected
L14914,143,undirected
L14915,143,undirected
L14916,143,undirected
L14917,143,undirected
L14918,143,undirected
L14919,143,undirected
L14920,143,undirected
L14921,143,undirected
L8740,143,undirected
L3890,143,undirected
L14922,143,undirected
L9760,143,undirected
L14923,143,undirected
L14924,143,undirected
L14925,143,undirected
L14926,143,undirected
L14927,143,undirected
L12085,143,undirected
L14928,143,undirected
L14929,143,undirected
L14930,143,undirected
L14931,143,undirected
L14932,143,undirected
L14933,143,undirected
L9437,143,undirected
L14934,143,undirected
L4649,143,undirected
L14935,143,undirected
L14936,143,undirected
L14937,143,undirected
L14938,143,undirected
L2508,143,undirected
L14939,143,undirected
L14940,143,undirected
L12105,143,undirected
L3376,143,undirected
L3413,143,undirected
L3166,143,undirected
L614,143,undirected
L14941,143,undirected
L14942,143,undirected
L14943,143,undirected
L14944,143,undirected
L14945,143,undirected
L14946,143,undirected
L11353,143,undirected
L14947,143,undirected
L14948,143,undirected
L14949,143,undirected
L14950,143,undirected
L14951,143,undirected
L14952,143,undirected
L14953,143,undirected
L14954,143,undirected
L10364,143,undirected
L1926,143,undirected
L1948,143,undirected
L4556,143,undirected
L231,143,undirected
L243,143,undirected
L14955,143,undirected
L14956,143,undirected
L14957,143,undirected
L12165,143,undirected
L10316,143,undirected
L10462,143,undirected
L14958,143,undirected
L10346,143,undirected
L14959,143,undirected
L14960,143,undirected
L14961,143,undirected
L14962,143,undirected
L14963,143,undirected
L14964,143,undirected
L14965,143,undirected
L14966,143,undirected
L14967,143,undirected
L14968,143,undirected
L12121,143,undirected
L14969,143,undirected
L14970,143,undirected
L14971,143,undirected
L14972,143,undirected
L14973,143,undirected
L7972,143,undirected
L14974,143,undirected
L14975,143,undirected
L5729,143,undirected
L10329,143,undirected
L14976,143,undirected
L14977,143,undirected
L14978,143,undirected
L14979,143,undirected
L14980,143,undirected
L14981,143,undirected
L14982,143,undirected
L14983,143,undirected
L14984,143,undirected
L14985,143,undirected
L14986,143,undirected
L14987,143,undirected
L14988,143,undirected
L14989,143,undirected
L14990,143,undirected
L14991,143,undirected
L14992,143,undirected
L7316,143,undirected
L14993,143,undirected
L14994,143,undirected
L14995,143,undirected
L14996,143,undirected
L2703,143,undirected
L14997,143,undirected
L8247,143,undirected
L1213,143,undirected
L5511,143,undirected
L10510,143,undirected
L5254,143,undirected
L12335,143,undirected
L2539,143,undirected
L9565,143,undirected
L12868,143,undirected
L14998,143,undirected
L1691,143,undirected
L14999,143,undirected
L15000,143,undirected
L6445,143,undirected
L15001,143,undirected
L15002,143,undirected
L15003,143,undirected
L15004,143,undirected
L3963,143,undirected
L15005,143,undirected
L2540,143,undirected
L15006,143,undirected
L12126,143,undirected
L15007,143,undirected
L15008,143,undirected
L15009,143,undirected
L15010,143,undirected
L15011,143,undirected
L15012,143,undirected
L11536,143,undirected
L637,143,undirected
L1594,143,undirected
L2021,143,undirected
L1538,143,undirected
L2542,143,undirected
L6153,143,undirected
L11435,143,undirected
L15013,143,undirected
L671,143,undirected
L10442,143,undirected
L15014,143,undirected
L12513,143,undirected
L5989,143,undirected
L15015,143,undirected
L3292,143,undirected
L15016,143,undirected
L15017,143,undirected
L2313,143,undirected
L3955,143,undirected
L15018,143,undirected
L15019,143,undirected
L15020,143,undirected
L15021,143,undirected
L2233,143,undirected
L15022,143,undirected
L15023,143,undirected
L5934,143,undirected
L3950,143,undirected
L6262,143,undirected
L15024,143,undirected
L6281,143,undirected
L15025,143,undirected
L15026,143,undirected
L15027,143,undirected
L714,143,undirected
L15028,143,undirected
L15029,143,undirected
L15030,143,undirected
L15031,143,undirected
L15032,143,undirected
L15033,143,undirected
L5266,143,undirected
L15034,143,undirected
L15035,143,undirected
L15036,143,undirected
L15037,143,undirected
L15038,143,undirected
L15039,143,undirected
L15040,143,undirected
L15041,143,undirected
L15042,143,undirected
L15043,143,undirected
L15044,143,undirected
L15045,143,undirected
L15046,143,undirected
L15047,143,undirected
L15048,143,undirected
L15049,143,undirected
L15050,143,undirected
L15051,143,undirected
L15052,143,undirected
L15053,143,undirected
L15054,143,undirected
L15055,143,undirected
L15056,143,undirected
L15057,143,undirected
L15058,143,undirected
L15059,143,undirected
L15060,143,undirected
L15061,143,undirected
L15062,143,undirected
L15063,143,undirected
L15064,143,undirected
L15065,143,undirected
L15066,143,undirected
L15067,143,undirected
L15068,143,undirected
L15069,143,undirected
L15070,143,undirected
L15071,143,undirected
L15072,143,undirected
L15073,143,undirected
L15074,143,undirected
L15075,143,undirected
L15076,143,undirected
L15077,143,undirected
L15078,143,undirected
L15079,143,undirected
L15080,143,undirected
L15081,143,undirected
L15082,143,undirected
L15083,143,undirected
L15084,143,undirected
L15085,143,undirected
L15086,143,undirected
L15087,143,undirected
L15088,143,undirected
L15089,143,undirected
L15090,143,undirected
L15091,143,undirected
L15092,143,undirected
L15093,143,undirected
L15094,143,undirected
L15095,143,undirected
L15096,143,undirected
L15097,143,undirected
L3588,143,undirected
L15098,143,undirected
L10095,143,undirected
L373,143,undirected
L15099,143,undirected
L15100,143,undirected
L5370,143,undirected
L15101,143,undirected
L10936,143,undirected
L15102,143,undirected
L15103,143,undirected
L15104,143,undirected
L15105,143,undirected
L15106,143,undirected
L15107,143,undirected
L15108,143,undirected
L15109,143,undirected
L15110,143,undirected
L5253,143,undirected
L15111,143,undirected
L2132,143,undirected
L1981,143,undirected
L9692,143,undirected
L11491,143,undirected
L15112,143,undirected
L5812,143,undirected
L15113,143,undirected
L15114,143,undirected
L5914,143,undirected
L15115,143,undirected
L7320,143,undirected
L15116,143,undirected
L15117,143,undirected
L15118,143,undirected
L15119,143,undirected
L15120,143,undirected
L12876,143,undirected
L15121,143,undirected
L15122,143,undirected
L15123,143,undirected
L8266,143,undirected
L15124,143,undirected
L15125,143,undirected
L15126,143,undirected
L15127,143,undirected
L15128,143,undirected
L15129,143,undirected
L10182,143,undirected
L15130,143,undirected
L15131,143,undirected
L73,143,undirected
L2065,143,undirected
L15132,143,undirected
L15133,143,undirected
L10232,143,undirected
L15134,143,undirected
L15135,143,undirected
L15136,143,undirected
L15137,143,undirected
L15138,143,undirected
L15139,143,undirected
L15140,143,undirected
